CAMERA_DIS,CAMERA,RADIUS,NCELLS,AREA,MIN,MAX,RANGE,MEAN,STD
WB_ S7 6250,WB_ S7,6250,1227456,122745600,0,55.77877808,55.77877808,3.306444572,1.694978345
WB_ S8 6250,WB_ S8,6250,1198048,119804800,0,31.40023804,31.40023804,2.28050541,1.600213972
WB_ S9 6250,WB_ S9,6250,1228059,122805900,0,26.85128784,26.85128784,2.865240208,2.030975651
WB_ W1 6250,WB_ W1,6250,1228128,122812800,0,80.3848877,80.3848877,2.624000539,1.846087552
WB_ W10 6250,WB_ W10,6250,1227880,122788000,0,38.44963074,38.44963074,2.982775004,2.615237779
WB_ W2 6250,WB_ W2,6250,1228194,122819400,0,22.44308472,22.44308472,2.118562522,1.643340839
WB_ W3 6250,WB_ W3,6250,1228105,122810500,0,21.16629028,21.16629028,2.076518183,1.651351186
WB_ W4 6250,WB_ W4,6250,1228047,122804700,0,25.10891724,25.10891724,2.121942766,1.704387979
WB_ W5 6250,WB_ W5,6250,1227963,122796300,0,24.81521606,24.81521606,2.678119309,2.00450094
WB_ W6 6250,WB_ W6,6250,1227979,122797900,0.000183105,15.91018677,15.91000366,2.281889112,1.521326516
WB_ W7 6250,WB_ W7,6250,1228128,122812800,0,79.33703613,79.33703613,3.333083336,2.466249936
WB_ W8 6250,WB_ W8,6250,1227970,122797000,0,27.81448364,27.81448364,2.321450133,1.881210801
WB_ W9 6250,WB_ W9,6250,1227788,122778800,0,21.35488892,21.35488892,3.241916429,1.899385298
W01 6500,W01,6500,888423,88842300,0,33.93460083,33.93460083,1.671996496,1.635342855
W02 6500,W02,6500,1205076,120507600,0,20.64529419,20.64529419,1.771134041,1.532166546
W03 6500,W03,6500,1328408,132840800,0,22.07466125,22.07466125,2.001164007,1.68584197
W04 6500,W04,6500,1328397,132839700,0,16.71539307,16.71539307,1.654691559,1.473207906
W05 6500,W05,6500,1328428,132842800,0,23.30554199,23.30554199,2.30904095,1.742507456
W06 6500,W06,6500,1328395,132839500,0,22.44308472,22.44308472,1.972711305,1.593397879
W07 6500,W07,6500,1328355,132835500,0,22.07466125,22.07466125,2.148600926,1.721297629
W08 6500,W08,6500,1328239,132823900,0,26.20523071,26.20523071,2.912191244,1.800604935
W09 6500,W09,6500,1328252,132825200,0,26.20523071,26.20523071,2.468902789,1.742896242
W10 6500,W10,6500,1328211,132821100,0.000106812,22.06221008,22.06210327,3.244868971,1.800389089
W11 6500,W11,6500,1328369,132836900,0,80.3848877,80.3848877,2.574353999,1.836336924
W12 6500,W12,6500,1328326,132832600,0,80.3848877,80.3848877,2.663997894,2.065052655
W13 6500,W13,6500,1328277,132827700,0,27.0496521,27.0496521,2.529902044,1.88999618
W14 6500,W14,6500,1328244,132824400,0,27.0496521,27.0496521,2.784493799,1.896359259
W15 6500,W15,6500,1328206,132820600,0,18.16313171,18.16313171,3.186900771,1.857204838
W16 6500,W16,6500,581655,58165500,0,18.63026428,18.63026428,2.129489053,1.514607489
W17 6500,W17,6500,1004647,100464700,0,18.52572632,18.52572632,2.225668066,1.372517729
W18 6500,W18,6500,1217937,121793700,0,18.52572632,18.52572632,2.082927886,1.416794718
W19 6500,W19,6500,1302237,130223700,0,79.33703613,79.33703613,2.566555573,1.933490314
W20 6500,W20,6500,1328316,132831600,0,31.40023804,31.40023804,2.155698896,1.667328829
W21 6500,W21,6500,1087850,108785000,0,19.76654053,19.76654053,2.107915998,1.349952296
W22 6500,W22,6500,1328313,132831300,0,79.33703613,79.33703613,3.11178131,2.335756781
W23 6500,W23,6500,1328306,132830600,0,19.76654053,19.76654053,2.108849365,1.673476195
W24 6500,W24,6500,1314296,131429600,0,43.17373657,43.17373657,2.708978827,2.093837466
W25 6500,W25,6500,1328268,132826800,0,28.83403015,28.83403015,2.372041524,2.009272439
W26 6500,W26,6500,1328205,132820500,0,44.82791138,44.82791138,3.226730849,2.278253848
W27 6500,W27,6500,1328227,132822700,0,28.83403015,28.83403015,2.489982084,2.063958559
W28 6500,W28,6500,1328225,132822500,0,28.83403015,28.83403015,2.786544068,2.30876166
W29 6500,W29,6500,1328206,132820600,0,28.83403015,28.83403015,3.007562833,2.250119467
W30 6500,W30,6500,1328155,132815500,0,33.27481079,33.27481079,2.252094336,1.87316004
W31 6500,W31,6500,1327945,132794500,0,14.33473206,14.33473206,1.823561036,1.394622855
W32 6500,W32,6500,1328077,132807700,0,26.64503479,26.64503479,2.765845435,1.77470387
W33 6500,W33,6500,1328121,132812100,0,28.35929871,28.35929871,2.897112967,2.0974626
W34 6500,W34,6500,1328054,132805400,0,28.33596802,28.33596802,3.202952433,1.916288362
W35 6500,W35,6500,1328005,132800500,7.62939E-05,21.35488892,21.35481262,3.284198634,1.674774969
W36 6500,W36,6500,1327947,132794700,0,21.35488892,21.35488892,3.231561903,1.856762789
W37 6500,W37,6500,1327919,132791900,0,24.84854126,24.84854126,2.809729766,1.838095257
W38 6500,W38,6500,1327844,132784400,0,9.987548828,9.987548828,1.555727388,1.278150894
W39 6500,W39,6500,1327768,132776800,0,9.987548828,9.987548828,2.540465148,1.568485356
W40 6500,W40,6500,1327870,132787000,0,56.62286377,56.62286377,3.090602408,1.841488216
W41 6500,W41,6500,1327777,132777700,0,57.87301636,57.87301636,3.005724006,1.773455509
W42 6500,W42,6500,1327790,132779000,0,10.24813843,10.24813843,2.676811057,1.566007466
W43 6500,W43,6500,1327705,132770500,0,12.37916565,12.37916565,1.868508839,1.365876051
W44 6500,W44,6500,1327696,132769600,0.002914429,19.45062256,19.44770813,3.13502375,1.619885271
W45 6500,W45,6500,1327731,132773100,0,39.50592041,39.50592041,3.412374142,1.663239056
W46 6500,W46,6500,1327624,132762400,0.000808716,39.50592041,39.50511169,3.351505312,1.859654893
W47 6500,W47,6500,1327568,132756800,0.000518799,55.77877808,55.77825928,3.270741379,1.816882147
W48 6500,W48,6500,1327495,132749500,0.014709473,17.83396912,17.81925964,2.482368428,1.464106026
W49 6500,W49,6500,1327556,132755600,0.019104004,55.77877808,55.75967407,3.640159639,1.658573888
W50 6500,W50,6500,1327617,132761700,0.008026123,55.77877808,55.77075195,3.24810254,1.63657292
W51 6500,W51,6500,1327660,132766000,0,41.66342163,41.66342163,3.263098823,1.76088439
W52 6500,W52,6500,1327688,132768800,0,41.66342163,41.66342163,3.27635729,1.962940385
W53 6500,W53,6500,1327703,132770300,0,41.46655273,41.46655273,3.078562048,1.694817827
W54 6500,W54,6500,1327739,132773900,0,58.89157104,58.89157104,3.069270291,1.988234899
W55 6500,W55,6500,1328012,132801200,1.52588E-05,29.82427979,29.82426453,3.091038472,1.973311497
W56 6500,W56,6500,1327922,132792200,0,42.83309937,42.83309937,3.345659345,1.935559981
W57 6500,W57,6500,1327931,132793100,0,26.88870239,26.88870239,3.51049964,2.16776384
W58 6500,W58,6500,1327875,132787500,0,43.52105713,43.52105713,3.230281867,2.171044735
W59 6500,W59,6500,1327955,132795500,0,42.83309937,42.83309937,3.798079801,2.115056675
W60 6500,W60,6500,1328063,132806300,0,29.93591309,29.93591309,2.46515918,1.941985633
W61 6500,W61,6500,1328120,132812000,0,34.20999146,34.20999146,2.621119119,2.071345803
W62 6500,W62,6500,1328142,132814200,0,46.90548706,46.90548706,3.743464106,2.557804787
W63 6500,W63,6500,1328135,132813500,0,46.90548706,46.90548706,4.037449344,2.5379604
W64 6500,W64,6500,1328092,132809200,0,46.90548706,46.90548706,3.109135495,2.700661228
W65 6500,W65,6500,1328057,132805700,0,38.44963074,38.44963074,3.582700622,2.252104632
W66 6500,W66,6500,1328026,132802600,0,45.78289795,45.78289795,3.528611627,2.271050351
WB_ E1 6500,WB_ E1,6500,1328267,132826700,0,39.42156982,39.42156982,3.93665629,2.471534831
WB_ E10 6500,WB_ E10,6500,1327977,132797700,0,42.83309937,42.83309937,3.855545198,2.138186458
WB_ E2 6500,WB_ E2,6500,1328132,132813200,0,46.90548706,46.90548706,2.800537604,2.419917626
WB_ E3 6500,WB_ E3,6500,1327602,132760200,0,12.14881897,12.14881897,1.80317663,1.132412014
WB_ E4 6500,WB_ E4,6500,1328198,132819800,0.000183105,15.19360352,15.19342041,2.374316386,1.546961321
WB_ E5 6500,WB_ E5,6500,1328308,132830800,0,39.42156982,39.42156982,3.30642172,2.460026507
WB_ E6 6500,WB_ E6,6500,1327669,132766900,0,12.37916565,12.37916565,1.777098827,1.347367156
WB_ E7 6500,WB_ E7,6500,1328241,132824100,0,44.82791138,44.82791138,2.726801117,2.209532861
WB_ E8 6500,WB_ E8,6500,1327918,132791800,0,57.87301636,57.87301636,3.514981053,2.126496816
WB_ E9 6500,WB_ E9,6500,1327852,132785200,0,58.89157104,58.89157104,3.182834128,2.362059135
WB_ H1 6500,WB_ H1,6500,1327602,132760200,0.000518799,49.29589844,49.29537964,2.957987394,1.80485627
WB_ H10 6500,WB_ H10,6500,1327645,132764500,0.010452271,49.29589844,49.28544617,3.768298161,1.831626832
WB_ H2 6500,WB_ H2,6500,1328189,132818900,0.000106812,20.12802124,20.12791443,2.933156505,1.761393941
WB_ H3 6500,WB_ H3,6500,1328096,132809600,0,34.20999146,34.20999146,3.50405461,2.095661635
WB_ H4 6500,WB_ H4,6500,1327733,132773300,0,41.46655273,41.46655273,3.06815086,1.817820202
WB_ H5 6500,WB_ H5,6500,1327857,132785700,0,57.87301636,57.87301636,3.343672483,1.968583392
WB_ H6 6500,WB_ H6,6500,709213,70921300,0,33.93460083,33.93460083,2.072523834,1.588201677
WB_ H7 6500,WB_ H7,6500,570126,57012600,0,18.52572632,18.52572632,2.313520279,1.64865455
WB_ H8 6500,WB_ H8,6500,1327824,132782400,0,58.89157104,58.89157104,2.871716556,2.03082243
WB_ H9 6500,WB_ H9,6500,1328257,132825700,0,27.0496521,27.0496521,3.65133165,2.045994416
